"","steps","plot"
"3182",8,"Mammalia"
"3183",3,"Mammalia"
"3184",12,"Mammalia"
"3185",3,"Mammalia"
"3186",6,"Mammalia"
"3187",11,"Mammalia"
"3188",2,"Mammalia"
"3189",11,"Mammalia"
"3190",4,"Mammalia"
"3191",3,"Mammalia"
"3192",3,"Mammalia"
"3193",8,"Mammalia"
"3194",7,"Mammalia"
"3195",9,"Mammalia"
"3196",2,"Mammalia"
"3197",9,"Mammalia"
"3198",3,"Mammalia"
"3199",14,"Mammalia"
"3200",6,"Mammalia"
"3201",15,"Mammalia"
"3202",13,"Mammalia"
"3203",3,"Mammalia"
"3204",2,"Mammalia"
"3205",4,"Mammalia"
"3206",12,"Mammalia"
"3207",16,"Mammalia"
"3208",3,"Mammalia"
"3209",9,"Mammalia"
"3210",14,"Mammalia"
"3211",7,"Mammalia"
"3212",10,"Mammalia"
"3213",5,"Mammalia"
"3214",0,"Mammalia"
"3215",2,"Mammalia"
"3216",2,"Mammalia"
"3217",4,"Mammalia"
"3218",3,"Mammalia"
"3219",1,"Mammalia"
"3220",1,"Mammalia"
"3221",1,"Mammalia"
"3222",11,"Mammalia"
"3223",1,"Mammalia"
"3224",1,"Mammalia"
"3225",1,"Mammalia"
"3226",5,"Mammalia"
"3227",1,"Mammalia"
"3228",5,"Mammalia"
"3229",2,"Mammalia"
"3230",0,"Mammalia"
"3231",1,"Mammalia"
"3232",1,"Mammalia"
"3233",1,"Mammalia"
"3234",2,"Mammalia"
"3235",0,"Mammalia"
"3236",4,"Mammalia"
"3237",2,"Mammalia"
"3238",0,"Mammalia"
"3239",3,"Mammalia"
"3240",1,"Mammalia"
"3241",1,"Mammalia"
"3242",8,"Mammalia"
"3243",1,"Mammalia"
"3244",8,"Mammalia"
"3245",3,"Mammalia"
"3246",2,"Mammalia"
"3247",10,"Mammalia"
"3248",5,"Mammalia"
"3249",2,"Mammalia"
"3250",1,"Mammalia"
"3251",3,"Mammalia"
"3252",1,"Mammalia"
"3253",2,"Mammalia"
"3254",1,"Mammalia"
"3255",1,"Mammalia"
"3256",1,"Mammalia"
"3257",2,"Mammalia"
"3258",1,"Mammalia"
"3259",1,"Mammalia"
"3260",4,"Mammalia"
"3261",1,"Mammalia"
"3262",1,"Mammalia"
"3263",1,"Mammalia"
"3264",3,"Mammalia"
"3265",1,"Mammalia"
"3266",3,"Mammalia"
"3267",10,"Mammalia"
"3268",11,"Mammalia"
"3269",4,"Mammalia"
"3270",5,"Mammalia"
"3271",8,"Mammalia"
"3272",2,"Mammalia"
"3273",13,"Mammalia"
"3274",6,"Mammalia"
"3275",12,"Mammalia"
"3276",7,"Mammalia"
"3277",10,"Mammalia"
"3278",2,"Mammalia"
"3279",5,"Mammalia"
"3280",9,"Mammalia"
"3281",11,"Mammalia"
"3282",7,"Mammalia"
"3283",1,"Mammalia"
"3284",8,"Mammalia"
"3285",2,"Mammalia"
"3286",9,"Mammalia"
"3287",1,"Mammalia"
"3288",3,"Mammalia"
"3289",2,"Mammalia"
"3290",5,"Mammalia"
"3291",0,"Mammalia"
"3292",0,"Mammalia"
"3293",0,"Mammalia"
"3294",0,"Mammalia"
"3295",0,"Mammalia"
"3296",0,"Mammalia"
"3297",1,"Mammalia"
"3298",1,"Mammalia"
"3299",0,"Mammalia"
"3300",9,"Mammalia"
"3301",8,"Mammalia"
"3302",6,"Mammalia"
"3303",9,"Mammalia"
"3304",0,"Mammalia"
"3305",2,"Mammalia"
"3306",9,"Mammalia"
"3307",2,"Mammalia"
"3308",4,"Mammalia"
"3309",17,"Mammalia"
"3310",13,"Mammalia"
"3311",7,"Mammalia"
"3312",10,"Mammalia"
"3313",10,"Mammalia"
"3314",11,"Mammalia"
"3315",4,"Mammalia"
"3316",8,"Mammalia"
"3317",1,"Mammalia"
"3318",13,"Mammalia"
"3319",13,"Mammalia"
"3320",4,"Mammalia"
"3321",16,"Mammalia"
"3322",4,"Mammalia"
"3323",10,"Mammalia"
"3324",1,"Mammalia"
"3325",16,"Mammalia"
"3326",18,"Mammalia"
"3327",1,"Mammalia"
"3328",4,"Mammalia"
"3329",3,"Mammalia"
"3330",2,"Mammalia"
"3331",16,"Mammalia"
"3332",16,"Mammalia"
"3333",8,"Mammalia"
"3334",13,"Mammalia"
"3335",9,"Mammalia"
"3336",1,"Mammalia"
"3337",8,"Mammalia"
"3338",15,"Mammalia"
"3339",0,"Mammalia"
"3340",12,"Mammalia"
"3341",13,"Mammalia"
"3342",11,"Mammalia"
"3343",10,"Mammalia"
"3344",19,"Mammalia"
"3345",7,"Mammalia"
"3346",4,"Mammalia"
"3347",6,"Mammalia"
"3348",9,"Mammalia"
"3349",12,"Mammalia"
"3350",14,"Mammalia"
"3351",15,"Mammalia"
"3352",16,"Mammalia"
"3353",13,"Mammalia"
"3354",4,"Mammalia"
"3355",5,"Mammalia"
"3356",16,"Mammalia"
"3357",12,"Mammalia"
"3358",2,"Mammalia"
"3359",1,"Mammalia"
"3360",6,"Mammalia"
"3361",7,"Mammalia"
"3362",1,"Mammalia"
"3363",4,"Mammalia"
"3364",3,"Mammalia"
"3365",1,"Mammalia"
"3366",0,"Mammalia"
"3367",5,"Mammalia"
"3368",6,"Mammalia"
"3369",8,"Mammalia"
"3370",11,"Mammalia"
"3371",1,"Mammalia"
"3372",1,"Mammalia"
"3373",2,"Mammalia"
"3374",5,"Mammalia"
"3375",11,"Mammalia"
"3376",1,"Mammalia"
"3377",1,"Mammalia"
"3378",1,"Mammalia"
"3379",0,"Mammalia"
"3380",11,"Mammalia"
"3381",17,"Mammalia"
"3382",18,"Mammalia"
"3383",4,"Mammalia"
"3384",16,"Mammalia"
"3385",3,"Mammalia"
"3386",2,"Mammalia"
"3387",6,"Mammalia"
"3388",4,"Mammalia"
"3389",15,"Mammalia"
"3390",19,"Mammalia"
"3391",15,"Mammalia"
"3392",12,"Mammalia"
"3393",5,"Mammalia"
"3394",17,"Mammalia"
"3395",4,"Mammalia"
"3396",5,"Mammalia"
"3397",3,"Mammalia"
"3398",2,"Mammalia"
"3399",10,"Mammalia"
"3400",6,"Mammalia"
"3401",7,"Mammalia"
"3402",12,"Mammalia"
"3403",4,"Mammalia"
"3404",7,"Mammalia"
"3405",3,"Mammalia"
"3406",11,"Mammalia"
"3407",10,"Mammalia"
"3408",3,"Mammalia"
"3409",1,"Mammalia"
"3410",3,"Mammalia"
"3411",1,"Mammalia"
"3412",9,"Mammalia"
"3413",5,"Mammalia"
"3414",12,"Mammalia"
"3415",9,"Mammalia"
"3416",2,"Mammalia"
"3417",1,"Mammalia"
"3418",18,"Mammalia"
"3419",9,"Mammalia"
"3420",7,"Mammalia"
"3421",1,"Mammalia"
"3422",2,"Mammalia"
"3423",3,"Mammalia"
"3424",6,"Mammalia"
"3425",2,"Mammalia"
"3426",3,"Mammalia"
"3427",1,"Mammalia"
"3428",12,"Mammalia"
"3429",7,"Mammalia"
"3430",3,"Mammalia"
"3431",1,"Mammalia"
"3432",5,"Mammalia"
"3433",5,"Mammalia"
"3434",8,"Mammalia"
"3435",8,"Mammalia"
"3436",7,"Mammalia"
"3437",1,"Mammalia"
"3438",5,"Mammalia"
"3439",1,"Mammalia"
"3440",1,"Mammalia"
"3441",0,"Mammalia"
"3442",4,"Mammalia"
"3443",2,"Mammalia"
"3444",1,"Mammalia"
"3445",6,"Mammalia"
"3446",1,"Mammalia"
"3447",4,"Mammalia"
"3448",2,"Mammalia"
"3449",1,"Mammalia"
"3450",0,"Mammalia"
"3451",0,"Mammalia"
"3452",5,"Mammalia"
"3453",1,"Mammalia"
"3454",4,"Mammalia"
"3455",3,"Mammalia"
"3456",1,"Mammalia"
"3457",15,"Mammalia"
"3458",7,"Mammalia"
"3459",6,"Mammalia"
"3460",4,"Mammalia"
"3461",3,"Mammalia"
"3462",18,"Mammalia"
"3463",12,"Mammalia"
"3464",1,"Mammalia"
"3465",1,"Mammalia"
"3466",1,"Mammalia"
"3467",3,"Mammalia"
"3468",1,"Mammalia"
"3469",8,"Mammalia"
"3470",6,"Mammalia"
"3471",2,"Mammalia"
"3472",11,"Mammalia"
"3473",14,"Mammalia"
"3474",4,"Mammalia"
"3475",11,"Mammalia"
"3476",4,"Mammalia"
"3477",13,"Mammalia"
"3478",7,"Mammalia"
"3479",17,"Mammalia"
"3480",1,"Mammalia"
"3481",2,"Mammalia"
"3482",13,"Mammalia"
"3483",2,"Mammalia"
"3484",3,"Mammalia"
"3485",4,"Mammalia"
"3486",12,"Mammalia"
"3487",14,"Mammalia"
"3488",1,"Mammalia"
"3489",3,"Mammalia"
"3490",1,"Mammalia"
"3491",5,"Mammalia"
"3492",11,"Mammalia"
"3493",9,"Mammalia"
"3494",6,"Mammalia"
"3495",16,"Mammalia"
"3496",10,"Mammalia"
"3497",9,"Mammalia"
"3498",3,"Mammalia"
"3499",14,"Mammalia"
"3500",12,"Mammalia"
"3501",4,"Mammalia"
"3502",15,"Mammalia"
"3503",4,"Mammalia"
"3504",4,"Mammalia"
"3505",15,"Mammalia"
"3506",12,"Mammalia"
"3507",16,"Mammalia"
"3508",4,"Mammalia"
"3509",3,"Mammalia"
"3510",8,"Mammalia"
"3511",9,"Mammalia"
"3512",7,"Mammalia"
"3513",8,"Mammalia"
"3514",8,"Mammalia"
"3515",19,"Mammalia"
"3516",5,"Mammalia"
"3517",4,"Mammalia"
"3518",2,"Mammalia"
"3519",9,"Mammalia"
"3520",7,"Mammalia"
"3521",3,"Mammalia"
"3522",9,"Mammalia"
"3523",16,"Mammalia"
"3524",5,"Mammalia"
"3525",16,"Mammalia"
"3526",5,"Mammalia"
"3527",6,"Mammalia"
"3528",2,"Mammalia"
"3529",16,"Mammalia"
"3530",11,"Mammalia"
"3531",12,"Mammalia"
"3532",2,"Mammalia"
"3533",6,"Mammalia"
"3534",5,"Mammalia"
"3535",16,"Mammalia"
"3536",13,"Mammalia"
"3537",3,"Mammalia"
"3538",8,"Mammalia"
"3539",3,"Mammalia"
"3540",15,"Mammalia"
"3541",3,"Mammalia"
"3542",9,"Mammalia"
"3543",12,"Mammalia"
"3544",1,"Mammalia"
"3545",8,"Mammalia"
"3546",16,"Mammalia"
"3547",3,"Mammalia"
"3548",2,"Mammalia"
"3549",2,"Mammalia"
"3550",4,"Mammalia"
"3551",4,"Mammalia"
"3552",10,"Mammalia"
"3553",10,"Mammalia"
"3554",6,"Mammalia"
"3555",2,"Mammalia"
"3556",7,"Mammalia"
"3557",14,"Mammalia"
"3558",15,"Mammalia"
"3559",5,"Mammalia"
"3560",6,"Mammalia"
"3561",12,"Mammalia"
"3562",16,"Mammalia"
"3563",13,"Mammalia"
"3564",11,"Mammalia"
"3565",4,"Mammalia"
"3566",2,"Mammalia"
"3567",1,"Mammalia"
"3568",5,"Mammalia"
"3569",10,"Mammalia"
"3570",2,"Mammalia"
"3571",6,"Mammalia"
"3572",14,"Mammalia"
"3573",3,"Mammalia"
"3574",7,"Mammalia"
"3575",12,"Mammalia"
"3576",12,"Mammalia"
"3577",1,"Mammalia"
"3578",4,"Mammalia"
"3579",11,"Mammalia"
"3580",1,"Mammalia"
"3581",1,"Mammalia"
"3582",1,"Mammalia"
"3583",7,"Mammalia"
"3584",4,"Mammalia"
"3585",2,"Mammalia"
"3586",3,"Mammalia"
"3587",2,"Mammalia"
"3588",6,"Mammalia"
"3589",10,"Mammalia"
"3590",10,"Mammalia"
"3591",2,"Mammalia"
"3592",9,"Mammalia"
"3593",3,"Mammalia"
"3594",8,"Mammalia"
"3595",8,"Mammalia"
"3596",7,"Mammalia"
"3597",5,"Mammalia"
"3598",3,"Mammalia"
"3599",4,"Mammalia"
"3600",9,"Mammalia"
"3601",1,"Mammalia"
"3602",6,"Mammalia"
"3603",5,"Mammalia"
"3604",4,"Mammalia"
"3605",9,"Mammalia"
"3606",7,"Mammalia"
"3607",2,"Mammalia"
"3608",4,"Mammalia"
"3609",2,"Mammalia"
"3610",1,"Mammalia"
"3611",3,"Mammalia"
"3612",7,"Mammalia"
"3613",3,"Mammalia"
"3614",5,"Mammalia"
"3615",9,"Mammalia"
"3616",1,"Mammalia"
"3617",1,"Mammalia"
"3618",1,"Mammalia"
"3619",9,"Mammalia"
"3620",14,"Mammalia"
"3621",5,"Mammalia"
"3622",13,"Mammalia"
"3623",9,"Mammalia"
"3624",5,"Mammalia"
"3625",8,"Mammalia"
"3626",4,"Mammalia"
"3627",2,"Mammalia"
"3628",5,"Mammalia"
"3629",11,"Mammalia"
"3630",10,"Mammalia"
"3631",6,"Mammalia"
"3632",3,"Mammalia"
"3633",14,"Mammalia"
"3634",6,"Mammalia"
"3635",9,"Mammalia"
"3636",1,"Mammalia"
"3637",0,"Mammalia"
"3638",6,"Mammalia"
"3639",3,"Mammalia"
"3640",3,"Mammalia"
"3641",7,"Mammalia"
"3642",4,"Mammalia"
"3643",1,"Mammalia"
"3644",2,"Mammalia"
"3645",3,"Mammalia"
"3646",1,"Mammalia"
"3647",1,"Mammalia"
"3648",1,"Mammalia"
"3649",1,"Mammalia"
"3650",3,"Mammalia"
"3651",4,"Mammalia"
"3652",1,"Mammalia"
"3653",8,"Mammalia"
"3654",2,"Mammalia"
"3655",9,"Mammalia"
"3656",7,"Mammalia"
"3657",5,"Mammalia"
"3658",10,"Mammalia"
"3659",3,"Mammalia"
"3660",3,"Mammalia"
"3661",10,"Mammalia"
"3662",10,"Mammalia"
"3663",9,"Mammalia"
"3664",8,"Mammalia"
"3665",9,"Mammalia"
"3666",10,"Mammalia"
"3667",6,"Mammalia"
"3668",5,"Mammalia"
"3669",6,"Mammalia"
"3670",5,"Mammalia"
"3671",10,"Mammalia"
"3672",11,"Mammalia"
"3673",7,"Mammalia"
"3674",4,"Mammalia"
"3675",1,"Mammalia"
"3676",1,"Mammalia"
"3677",0,"Mammalia"
"3678",1,"Mammalia"
"3679",2,"Mammalia"
"3680",2,"Mammalia"
"3681",3,"Mammalia"
"3682",8,"Mammalia"
"3683",10,"Mammalia"
"3684",13,"Mammalia"
"3685",5,"Mammalia"
"3686",1,"Mammalia"
"3687",13,"Mammalia"
"3688",1,"Mammalia"
"3689",14,"Mammalia"
"3690",9,"Mammalia"
"3691",17,"Mammalia"
"3692",3,"Mammalia"
"3693",14,"Mammalia"
"3694",13,"Mammalia"
"3695",0,"Mammalia"
"3696",0,"Mammalia"
"3697",1,"Mammalia"
"3698",17,"Mammalia"
"3699",13,"Mammalia"
"3700",13,"Mammalia"
"3701",9,"Mammalia"
"3702",6,"Mammalia"
"3703",1,"Mammalia"
"3704",2,"Mammalia"
"3705",5,"Mammalia"
"3706",11,"Mammalia"
"3707",6,"Mammalia"
"3708",9,"Mammalia"
"3709",5,"Mammalia"
"3710",7,"Mammalia"
"3711",10,"Mammalia"
"3712",18,"Mammalia"
"3713",18,"Mammalia"
"3714",10,"Mammalia"
"3715",9,"Mammalia"
"3716",3,"Mammalia"
"3717",6,"Mammalia"
"3718",14,"Mammalia"
"3719",13,"Mammalia"
"3720",4,"Mammalia"
"3721",6,"Mammalia"
"3722",12,"Mammalia"
"3723",4,"Mammalia"
"3724",1,"Mammalia"
"3725",8,"Mammalia"
"3726",4,"Mammalia"
"3727",18,"Mammalia"
"3728",2,"Mammalia"
"3729",11,"Mammalia"
"3730",3,"Mammalia"
"3731",9,"Mammalia"
"3732",13,"Mammalia"
"3733",6,"Mammalia"
"3734",10,"Mammalia"
"3735",12,"Mammalia"
"3736",14,"Mammalia"
"3737",3,"Mammalia"
"3738",14,"Mammalia"
"3739",11,"Mammalia"
"3740",9,"Mammalia"
"3741",13,"Mammalia"
"3742",4,"Mammalia"
"3743",12,"Mammalia"
"3744",12,"Mammalia"
"3745",3,"Mammalia"
"3746",14,"Mammalia"
"3747",10,"Mammalia"
"3748",10,"Mammalia"
"3749",12,"Mammalia"
"3750",9,"Mammalia"
"3751",10,"Mammalia"
"3752",11,"Mammalia"
"3753",8,"Mammalia"
"3754",2,"Mammalia"
"3755",1,"Mammalia"
"3756",8,"Mammalia"
"3757",4,"Mammalia"
"3758",3,"Mammalia"
"3759",5,"Mammalia"
"3760",1,"Mammalia"
"3761",10,"Mammalia"
"3762",6,"Mammalia"
"3763",12,"Mammalia"
"3764",9,"Mammalia"
"3765",5,"Mammalia"
"3766",4,"Mammalia"
"3767",3,"Mammalia"
"3768",7,"Mammalia"
"3769",2,"Mammalia"
"3770",13,"Mammalia"
"3771",9,"Mammalia"
"3772",11,"Mammalia"
"3773",4,"Mammalia"
"3774",14,"Mammalia"
"3775",10,"Mammalia"
"3776",14,"Mammalia"
"3777",4,"Mammalia"
"3778",13,"Mammalia"
"3779",6,"Mammalia"
"3780",6,"Mammalia"
"3781",11,"Mammalia"
"3782",18,"Mammalia"
"3783",3,"Mammalia"
"3784",12,"Mammalia"
"3785",9,"Mammalia"
"3786",7,"Mammalia"
"3787",14,"Mammalia"
"3788",14,"Mammalia"
"3789",2,"Mammalia"
"3790",4,"Mammalia"
"3791",2,"Mammalia"
"3792",4,"Mammalia"
"3793",9,"Mammalia"
"3794",13,"Mammalia"
"3795",9,"Mammalia"
"3796",11,"Mammalia"
"3797",13,"Mammalia"
"3798",1,"Mammalia"
"3799",11,"Mammalia"
"3800",4,"Mammalia"
"3801",1,"Mammalia"
"3802",6,"Mammalia"
"3803",8,"Mammalia"
"3804",10,"Mammalia"
"3805",2,"Mammalia"
"3806",8,"Mammalia"
"3807",11,"Mammalia"
"3808",5,"Mammalia"
"3809",6,"Mammalia"
"3810",7,"Mammalia"
"3811",1,"Mammalia"
"3812",14,"Mammalia"
"3813",16,"Mammalia"
"3814",7,"Mammalia"
"3815",7,"Mammalia"
"3816",3,"Mammalia"
"3817",10,"Mammalia"
"3818",11,"Mammalia"
"3819",15,"Mammalia"
"3820",1,"Mammalia"
"3821",10,"Mammalia"
"3822",2,"Mammalia"
"3823",11,"Mammalia"
"3824",2,"Mammalia"
"3825",14,"Mammalia"
"3826",10,"Mammalia"
"3827",18,"Mammalia"
"3828",4,"Mammalia"
"3829",12,"Mammalia"
"3830",5,"Mammalia"
"3831",11,"Mammalia"
"3832",5,"Mammalia"
"3833",1,"Mammalia"
"3834",1,"Mammalia"
"3835",7,"Mammalia"
"3836",1,"Mammalia"
"3837",3,"Mammalia"
"3838",10,"Mammalia"
"3839",5,"Mammalia"
"3840",1,"Mammalia"
"3841",10,"Mammalia"
"3842",11,"Mammalia"
"3843",11,"Mammalia"
"3844",0,"Mammalia"
"3845",4,"Mammalia"
"3846",3,"Mammalia"
"3847",3,"Mammalia"
"3848",12,"Mammalia"
"3849",1,"Mammalia"
"3850",8,"Mammalia"
"3851",3,"Mammalia"
"3852",10,"Mammalia"
"3853",5,"Mammalia"
"3854",1,"Mammalia"
"3855",2,"Mammalia"
"3856",4,"Mammalia"
"3857",8,"Mammalia"
"3858",7,"Mammalia"
"3859",10,"Mammalia"
"3860",1,"Mammalia"
"3861",1,"Mammalia"
"3862",1,"Mammalia"
"3863",8,"Mammalia"
"3864",2,"Mammalia"
"3865",10,"Mammalia"
"3866",14,"Mammalia"
"3867",1,"Mammalia"
"3868",10,"Mammalia"
"3869",5,"Mammalia"
"3870",8,"Mammalia"
"3871",6,"Mammalia"
"3872",2,"Mammalia"
"3873",6,"Mammalia"
"3874",8,"Mammalia"
"3875",6,"Mammalia"
"3876",9,"Mammalia"
"3877",2,"Mammalia"
"3878",2,"Mammalia"
"3879",8,"Mammalia"
"3880",10,"Mammalia"
"3881",11,"Mammalia"
"3882",7,"Mammalia"
"3883",7,"Mammalia"
"3884",12,"Mammalia"
"3885",1,"Mammalia"
"3886",2,"Mammalia"
"3887",5,"Mammalia"
"3888",3,"Mammalia"
"3889",1,"Mammalia"
"3890",1,"Mammalia"
"3891",0,"Mammalia"
"3892",1,"Mammalia"
"3893",9,"Mammalia"
"3894",3,"Mammalia"
"3895",6,"Mammalia"
"3896",9,"Mammalia"
"3897",7,"Mammalia"
"3898",1,"Mammalia"
"3899",11,"Mammalia"
"3900",6,"Mammalia"
"3901",1,"Mammalia"
"3902",6,"Mammalia"
"3903",4,"Mammalia"
"3904",3,"Mammalia"
"3905",8,"Mammalia"
"3906",8,"Mammalia"
"3907",4,"Mammalia"
"3908",0,"Mammalia"
"3909",10,"Mammalia"
"3910",4,"Mammalia"
"3911",1,"Mammalia"
"3912",3,"Mammalia"
"3913",1,"Mammalia"
"3914",2,"Mammalia"
"3915",4,"Mammalia"
"3916",3,"Mammalia"
"3917",5,"Mammalia"
"3918",4,"Mammalia"
"3919",4,"Mammalia"
"3920",5,"Mammalia"
"3921",3,"Mammalia"
"3922",5,"Mammalia"
"3923",3,"Mammalia"
"3924",1,"Mammalia"
"3925",2,"Mammalia"
"3926",2,"Mammalia"
"3927",2,"Mammalia"
"3928",2,"Mammalia"
"3929",1,"Mammalia"
"3930",2,"Mammalia"
"3931",1,"Mammalia"
"3932",2,"Mammalia"
"3933",2,"Mammalia"
"3934",1,"Mammalia"
"3935",6,"Mammalia"
"3936",5,"Mammalia"
"3937",5,"Mammalia"
"3938",4,"Mammalia"
"3939",1,"Mammalia"
"3940",6,"Mammalia"
"3941",2,"Mammalia"
"3942",5,"Mammalia"
"3943",4,"Mammalia"
"3944",1,"Mammalia"
"3945",7,"Mammalia"
"3946",3,"Mammalia"
"3947",4,"Mammalia"
"3948",1,"Mammalia"
"3949",0,"Mammalia"
"3950",2,"Mammalia"
"3951",2,"Mammalia"
"3952",2,"Mammalia"
"3953",1,"Mammalia"
"3954",5,"Mammalia"
"3955",3,"Mammalia"
"3956",5,"Mammalia"
"3957",6,"Mammalia"
"3958",3,"Mammalia"
"3959",7,"Mammalia"
"3960",1,"Mammalia"
"3961",2,"Mammalia"
"3962",7,"Mammalia"
"3963",4,"Mammalia"
"3964",1,"Mammalia"
"3965",1,"Mammalia"
"3966",1,"Mammalia"
"3967",4,"Mammalia"
"3968",2,"Mammalia"
"3969",1,"Mammalia"
"3970",1,"Mammalia"
"3971",6,"Mammalia"
"3972",2,"Mammalia"
"3973",6,"Mammalia"
"3974",1,"Mammalia"
"3975",4,"Mammalia"
"3976",9,"Mammalia"
"3977",4,"Mammalia"
"3978",4,"Mammalia"
"3979",5,"Mammalia"
"3980",3,"Mammalia"
"3981",3,"Mammalia"
"3982",7,"Mammalia"
"3983",8,"Mammalia"
"3984",3,"Mammalia"
"3985",1,"Mammalia"
"3986",1,"Mammalia"
"3987",5,"Mammalia"
"3988",3,"Mammalia"
"3989",6,"Mammalia"
"3990",3,"Mammalia"
"3991",8,"Mammalia"
"3992",3,"Mammalia"
"3993",2,"Mammalia"
"3994",8,"Mammalia"
"3995",6,"Mammalia"
"3996",6,"Mammalia"
"3997",5,"Mammalia"
"3998",8,"Mammalia"
"3999",4,"Mammalia"
"4000",3,"Mammalia"
"4001",3,"Mammalia"
"4002",2,"Mammalia"
"4003",5,"Mammalia"
"4004",4,"Mammalia"
"4005",8,"Mammalia"
"4006",4,"Mammalia"
"4007",1,"Mammalia"
"4008",3,"Mammalia"
"4009",3,"Mammalia"
"4010",2,"Mammalia"
"4011",2,"Mammalia"
"4012",7,"Mammalia"
"4013",4,"Mammalia"
"4014",4,"Mammalia"
"4015",1,"Mammalia"
"4016",2,"Mammalia"
"4017",2,"Mammalia"
"4018",2,"Mammalia"
"4019",3,"Mammalia"
"4020",5,"Mammalia"
"4021",4,"Mammalia"
"4022",3,"Mammalia"
"4023",3,"Mammalia"
"4024",1,"Mammalia"
"4025",3,"Mammalia"
"4026",7,"Mammalia"
"4027",5,"Mammalia"
"4028",9,"Mammalia"
"4029",2,"Mammalia"
"4030",1,"Mammalia"
"4031",3,"Mammalia"
"4032",5,"Mammalia"
"4033",4,"Mammalia"
"4034",4,"Mammalia"
"4035",1,"Mammalia"
"4036",7,"Mammalia"
"4037",1,"Mammalia"
"4038",4,"Mammalia"
"4039",3,"Mammalia"
"4040",8,"Mammalia"
"4041",5,"Mammalia"
"4042",5,"Mammalia"
"4043",2,"Mammalia"
"4044",2,"Mammalia"
"4045",3,"Mammalia"
"4046",2,"Mammalia"
"4047",1,"Mammalia"
"4048",1,"Mammalia"
"4049",2,"Mammalia"
"4050",3,"Mammalia"
"4051",1,"Mammalia"
"4052",4,"Mammalia"
"4053",2,"Mammalia"
"4054",1,"Mammalia"
"4055",8,"Mammalia"
"4056",5,"Mammalia"
"4057",2,"Mammalia"
"4058",8,"Mammalia"
"4059",8,"Mammalia"
"4060",3,"Mammalia"
"4061",2,"Mammalia"
"4062",3,"Mammalia"
"4063",3,"Mammalia"
"4064",5,"Mammalia"
"4065",3,"Mammalia"
"4066",3,"Mammalia"
"4067",2,"Mammalia"
"4068",1,"Mammalia"
"4069",1,"Mammalia"
"4070",2,"Mammalia"
"4071",1,"Mammalia"
"4072",1,"Mammalia"
"4073",3,"Mammalia"
"4074",6,"Mammalia"
"4075",6,"Mammalia"
"4076",1,"Mammalia"
"4077",1,"Mammalia"
"4078",2,"Mammalia"
"4079",2,"Mammalia"
"4080",1,"Mammalia"
"4081",3,"Mammalia"
"4082",1,"Mammalia"
"4083",3,"Mammalia"
"4084",1,"Mammalia"
"4085",4,"Mammalia"
"4086",5,"Mammalia"
"4087",8,"Mammalia"
"4088",3,"Mammalia"
"4089",2,"Mammalia"
"4090",3,"Mammalia"
"4091",1,"Mammalia"
"4092",5,"Mammalia"
"4093",6,"Mammalia"
"4094",4,"Mammalia"
"4095",3,"Mammalia"
"4096",6,"Mammalia"
"4097",2,"Mammalia"
"4098",3,"Mammalia"
"4099",1,"Mammalia"
"4100",2,"Mammalia"
"4101",4,"Mammalia"
"4102",2,"Mammalia"
"4103",2,"Mammalia"
"4104",2,"Mammalia"
"4105",2,"Mammalia"
"4106",4,"Mammalia"
"4107",7,"Mammalia"
"4108",3,"Mammalia"
"4109",1,"Mammalia"
"4110",1,"Mammalia"
"4111",9,"Mammalia"
"4112",4,"Mammalia"
"4113",3,"Mammalia"
"4114",3,"Mammalia"
"4115",5,"Mammalia"
"4116",2,"Mammalia"
"4117",5,"Mammalia"
"4118",6,"Mammalia"
"4119",2,"Mammalia"
"4120",0,"Mammalia"
"4121",2,"Mammalia"
"4122",4,"Mammalia"
"4123",5,"Mammalia"
"4124",5,"Mammalia"
"4125",5,"Mammalia"
"4126",5,"Mammalia"
"4127",5,"Mammalia"
"4128",2,"Mammalia"
"4129",3,"Mammalia"
"4130",7,"Mammalia"
"4131",4,"Mammalia"
"4132",4,"Mammalia"
"4133",1,"Mammalia"
"4134",2,"Mammalia"
"4135",5,"Mammalia"
"4136",2,"Mammalia"
"4137",2,"Mammalia"
"4138",3,"Mammalia"
"4139",4,"Mammalia"
"4140",3,"Mammalia"
"4141",6,"Mammalia"
"4142",4,"Mammalia"
"4143",6,"Mammalia"
"4144",2,"Mammalia"
"4145",5,"Mammalia"
"4146",1,"Mammalia"
"4147",8,"Mammalia"
"4148",4,"Mammalia"
"4149",3,"Mammalia"
"4150",3,"Mammalia"
"4151",3,"Mammalia"
"4152",4,"Mammalia"
"4153",4,"Mammalia"
"4154",4,"Mammalia"
"4155",2,"Mammalia"
"4156",3,"Mammalia"
"4157",3,"Mammalia"
"4158",8,"Mammalia"
"4159",2,"Mammalia"
"4160",8,"Mammalia"
"4161",3,"Mammalia"
"4162",1,"Mammalia"
"4163",4,"Mammalia"
"4164",1,"Mammalia"
"4165",6,"Mammalia"
"4166",3,"Mammalia"
"4167",7,"Mammalia"
"4168",6,"Mammalia"
"4169",3,"Mammalia"
"4170",4,"Mammalia"
"4171",1,"Mammalia"
"4172",4,"Mammalia"
"4173",5,"Mammalia"
"4174",6,"Mammalia"
"4175",3,"Mammalia"
"4176",3,"Mammalia"
"4177",1,"Mammalia"
"4178",3,"Mammalia"
"4179",1,"Mammalia"
"4180",3,"Mammalia"
